xl,xh,NLOnovp,dNLOnovp
446.25,447.5,6.787114759544961e-07,4.397535358455238e-09
447.5,448.75,7.013071887333434e-07,4.475970443471747e-09
448.75,450.0,7.209242124738884e-07,4.538332249207752e-09
450.0,451.25,7.396521929532727e-07,4.609357410540832e-09
451.25,452.5,7.644777434481271e-07,4.684382136707045e-09
452.5,453.75,7.801237842988305e-07,4.740570303507828e-09
453.75,455.0,8.058506464828784e-07,4.831976672342605e-09
455.0,456.25,8.220928630225768e-07,4.851241090333288e-09
456.25,457.5,8.509322794067616e-07,4.965822234817001e-09
457.5,458.75,8.82850752431248e-07,5.073458081657098e-09
458.75,460.0,8.976052856957795e-07,5.104799268482704e-09
460.0,461.25,9.298565330338781e-07,5.215347938410047e-09
461.25,462.5,9.530607999733138e-07,5.291686144322124e-09
462.5,463.75,9.902404762059604e-07,5.39042596240133e-09
463.75,465.0,1.017958419220398e-06,5.471720795798631e-09
465.0,466.25,1.0500312792616582e-06,5.5664758037083825e-09
466.25,467.5,1.0819479522395067e-06,5.666856694979362e-09
467.5,468.75,1.1070219600050966e-06,5.742020335179799e-09
468.75,470.0,1.1429911976333077e-06,5.853292669026973e-09
470.0,471.25,1.168739556542371e-06,5.904337799339314e-09
471.25,472.5,1.2027798691841e-06,5.9908409930744265e-09
472.5,473.75,1.2387198023784672e-06,6.079781713373964e-09
473.75,475.0,1.2764254116560413e-06,6.193921764145363e-09
475.0,476.25,1.3076330921032018e-06,6.286876896975064e-09
476.25,477.5,1.358618900037635e-06,6.418313477663787e-09
477.5,478.75,1.384765335221366e-06,6.470379148464374e-09
478.75,480.0,1.4385453222085395e-06,6.612981503752536e-09
480.0,481.25,1.4892531547718615e-06,6.750761260085283e-09
481.25,482.5,1.524658625487192e-06,6.821728655870571e-09
482.5,483.75,1.5664493828276235e-06,6.920031678926336e-09
483.75,485.0,1.6125984147139865e-06,7.01965448611133e-09
485.0,486.25,1.659506133426024e-06,7.1402612060462985e-09
486.25,487.5,1.7149576950123574e-06,7.2869247701134915e-09
487.5,488.75,1.7667046331501467e-06,7.3764389626010654e-09
488.75,490.0,1.8255909482379285e-06,7.517949225643201e-09
490.0,491.25,1.8943362515734012e-06,7.686972636891533e-09
491.25,492.5,1.943368215791879e-06,7.80403009822518e-09
492.5,493.75,2.00255900949222e-06,7.89894270530899e-09
493.75,495.0,2.0642031171486516e-06,8.03359947058411e-09
495.0,496.25,2.125011572485091e-06,8.15808489436386e-09
496.25,497.5,2.2011704382500428e-06,8.322881432516612e-09
497.5,498.75,2.2669031875368466e-06,8.427935630754418e-09
498.75,500.0,2.324157774979667e-06,8.550789686047358e-09
500.0,501.25,2.402846775702433e-06,8.678541318477133e-09
501.25,502.5,2.49589569634424e-06,8.903559752729672e-09
502.5,503.75,2.564645454747587e-06,9.016022052737176e-09
503.75,505.0,2.6511409414983706e-06,9.154777807737836e-09
505.0,506.25,2.7395366582634543e-06,9.302608071147452e-09
506.25,507.5,2.8568584277316944e-06,9.559729622177322e-09
507.5,508.75,2.9598505189684624e-06,9.713396350081072e-09
508.75,510.0,3.08618353905145e-06,9.918826656597987e-09
